task,split,class_name,class_idx,filename,stem,pair_key,extension,path,relative_path,plane,valid,error,width,height,channels,mode,format,file_size_bytes,sha256,phash,has_expert_mask,expert_mask_path,mask_source,seg_target_valid,filename_prefix,filename_suffix
classification,train,glioma,0,brisc2025_train_00435_gl_co_t1.jpg,brisc2025_train_00435_gl_co_t1,brisc2025train00435glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00435_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00435_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,25518,56ed55321fe63c4fda75b53c0c2cd4be26ffdad3734040e2d25a37de30c9b31e,c06b2f3c3cf030f3,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00435_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00436_gl_co_t1.jpg,brisc2025_train_00436_gl_co_t1,brisc2025train00436glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00436_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00436_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,24372,7f5c2b3e60ea76c5fd35ce9a2ec57f3d9b16fe1d34be300fec44ffa23c2185be,d32d2e7c61b364c2,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00436_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00437_gl_co_t1.jpg,brisc2025_train_00437_gl_co_t1,brisc2025train00437glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00437_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00437_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,23365,53018cfd4bc27a33b3cf5575f2c4189590058389fd41449cfc0c8d427125f3ff,c3386e382db33963,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00437_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00438_gl_co_t1.jpg,brisc2025_train_00438_gl_co_t1,brisc2025train00438glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00438_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00438_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,25881,d26ec4b155344b81697a2e3c09abb61d565af48304a866a7f5f70eaf3a3928ad,956a3a2578a56667,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00438_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00439_gl_co_t1.jpg,brisc2025_train_00439_gl_co_t1,brisc2025train00439glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00439_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00439_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,26019,dcb8d6cb4496603b7d8757bef29fa39cf1d84a4e5d953b3135d19dbd788b7dff,c6493f0f38e53478,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00439_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00440_gl_co_t1.jpg,brisc2025_train_00440_gl_co_t1,brisc2025train00440glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00440_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00440_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,22553,7ba05d4c12d45dd2075150556b31ae695923af203dee102db060f9d33c1559a1,87d878357964b233,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00440_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00441_gl_co_t1.jpg,brisc2025_train_00441_gl_co_t1,brisc2025train00441glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00441_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00441_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,22806,b86a5a9523695e65acb20db8ffa02aa18853fedd71e104b94f2b5e99600c8c36,c03f7a612de137e0,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00441_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00442_gl_co_t1.jpg,brisc2025_train_00442_gl_co_t1,brisc2025train00442glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00442_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00442_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,26122,a7eb14f5ead7eabcce28fd3553c636dd36602e7783a8a0ebece67dfe31c8b4d9,c41f7a702da564a7,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00442_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00443_gl_co_t1.jpg,brisc2025_train_00443_gl_co_t1,brisc2025train00443glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00443_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00443_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,20986,cf90b0bf60072335ccd09ca4010f5f5e5eca70001b864c36af2cf6723e0bfc5b,973878e125a76696,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00443_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00444_gl_co_t1.jpg,brisc2025_train_00444_gl_co_t1,brisc2025train00444glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00444_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00444_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,26028,ed635d0e53a8b9f12c291cc7a4da5d15c75acc5970653a752dbc364cc69a9fce,853e7af169646525,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00444_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00445_gl_co_t1.jpg,brisc2025_train_00445_gl_co_t1,brisc2025train00445glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00445_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00445_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,21120,bf416c724c2f6de1aef758d25d5b5062490b3c05563de10f3fa268516607f6f4,966939246cb173ce,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00445_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00446_gl_co_t1.jpg,brisc2025_train_00446_gl_co_t1,brisc2025train00446glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00446_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00446_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,28692,8ca09bcc0ce38c544bc5f555e7efd5c4db6ddd9688bd7ff0ca32df90152eb58d,851e7ac07979b169,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00446_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00447_gl_co_t1.jpg,brisc2025_train_00447_gl_co_t1,brisc2025train00447glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00447_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00447_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,22293,497b80712bf14d78c793d122527ac5dcbd7a451a0b52c4555b70e375d33b3598,c21c3fe83d632467,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00447_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00448_gl_co_t1.jpg,brisc2025_train_00448_gl_co_t1,brisc2025train00448glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00448_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00448_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18313,c7d0c5e5289054744408b3e17dc76ce6dabb09dbf35685344224ef4b25bcd42f,96693a2d38e66c36,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00448_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00449_gl_co_t1.jpg,brisc2025_train_00449_gl_co_t1,brisc2025train00449glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00449_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00449_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17490,7c2316baae5764455b2dead2041bcd3edf54743ebca00c1f6cb53bed6ec3ef38,96697a2d69b63861,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00449_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00450_gl_co_t1.jpg,brisc2025_train_00450_gl_co_t1,brisc2025train00450glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00450_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00450_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20612,cd2afdb18582efcd0cc17d6da6e99c35b367d2e958f8aa15f89eead9abfc0e98,971a6eb1686d6561,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00450_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00451_gl_co_t1.jpg,brisc2025_train_00451_gl_co_t1,brisc2025train00451glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00451_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00451_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19776,e1d8ceef05cc907ef83b3848ae7197a7c745ea6e7d07a0b26066489d4781060d,c03f2f702dd0b633,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00451_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00452_gl_co_t1.jpg,brisc2025_train_00452_gl_co_t1,brisc2025train00452glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00452_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00452_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20367,b4cc19608adc2fb982b34912d3ffdeef07e40bae2015d3321c331a1f59a7ad4c,c03f6f702df03332,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00452_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00453_gl_co_t1.jpg,brisc2025_train_00453_gl_co_t1,brisc2025train00453glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00453_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00453_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,21274,920b37038b11bb3938c895ad7cc7a61181d3292cff8382781cab1adc6da3e5c4,c03f6b742de42572,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00453_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00454_gl_co_t1.jpg,brisc2025_train_00454_gl_co_t1,brisc2025train00454glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00454_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00454_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20834,de4c5f93106783db2f6cd5d40cbebde39fd265ba5c09981d3eb736c7f216216a,955a6b3d394f3031,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00454_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00455_gl_co_t1.jpg,brisc2025_train_00455_gl_co_t1,brisc2025train00455glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00455_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00455_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19521,9d174b78bf7f5adedac15699c15096b89458499961b9e289704b6a7afe4b0108,954a6a3d79673831,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00455_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00456_gl_co_t1.jpg,brisc2025_train_00456_gl_co_t1,brisc2025train00456glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00456_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00456_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20462,cb04bcafdf1caeb793d868b86012d94c07b3c10598f95e322d20a96b4cba9009,95c86a1d696d3d34,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00456_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00457_gl_co_t1.jpg,brisc2025_train_00457_gl_co_t1,brisc2025train00457glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00457_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00457_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20406,d3bce98c65a941987f2537179bad151340668069f674620dacebc37a997883d0,95c86a1f699d3964,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00457_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00458_gl_co_t1.jpg,brisc2025_train_00458_gl_co_t1,brisc2025train00458glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00458_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00458_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,21436,655cf392d8158f6c696383d77604bd9a099c1be745d692a523a01bb276bb16d9,95c87a1f693d3464,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00458_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00459_gl_co_t1.jpg,brisc2025_train_00459_gl_co_t1,brisc2025train00459glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00459_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00459_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19279,ae5b8683c5535050ec189daf7884c244f87029d81ef4566cd383c4055c21d818,94c93a4f69b57168,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00459_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00460_gl_co_t1.jpg,brisc2025_train_00460_gl_co_t1,brisc2025train00460glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00460_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00460_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20323,52c302bff4fe15cb933edc0c005b8059851d7ef223ff0454c6c8a7130998cdfa,d31c6a5a6db0616d,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00460_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00461_gl_co_t1.jpg,brisc2025_train_00461_gl_co_t1,brisc2025train00461glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00461_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00461_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19836,2884437a7c66127c27d8621b4f715b3bcc5ee708a4c9b262b91776ce3a26bc50,d31c6b586cb12d69,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00461_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00462_gl_co_t1.jpg,brisc2025_train_00462_gl_co_t1,brisc2025train00462glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00462_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00462_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,21437,46ef43038899b7baff3211d155e491c13c9cc38869e6ecd3dce5663cfae65078,c31c6b786c336d61,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00462_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00463_gl_co_t1.jpg,brisc2025_train_00463_gl_co_t1,brisc2025train00463glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00463_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00463_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20233,581c0febff3f0fce53e03e23898370362761e8dea9a19891c1a3b8310062e9d9,d31c6b726d39a560,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00463_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00464_gl_co_t1.jpg,brisc2025_train_00464_gl_co_t1,brisc2025train00464glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00464_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00464_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19903,df89ff0f2ee56c5d299c461a8ec150ae06fb09dae8ec99322056099a7807d89d,d28d3f686c31e730,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00464_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00465_gl_co_t1.jpg,brisc2025_train_00465_gl_co_t1,brisc2025train00465glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00465_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00465_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17617,292cfdbd74c8bf8ac410d5a84d521ddc179c67a4001df1c21c29af485eb09a38,d28d3d606c31e766,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00465_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00466_gl_co_t1.jpg,brisc2025_train_00466_gl_co_t1,brisc2025train00466glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00466_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00466_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18386,f1579211cdba6486bae9afb4a6643221742f8a2fc3efedf6f5c202ac6d194195,d38d3c706431e766,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00466_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00467_gl_co_t1.jpg,brisc2025_train_00467_gl_co_t1,brisc2025train00467glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00467_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00467_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19225,bc00f5fd2e837431ce5ea7f83f9de6e277caa9d1749280d0d58a7c1988b169ec,956a6b2d6ca07cb4,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00467_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00468_gl_co_t1.jpg,brisc2025_train_00468_gl_co_t1,brisc2025train00468glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00468_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00468_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18871,43e6232c360aabfa563e128bf0127bcebe0f4dc9c0896e9881a2856f77ac51d7,956a2f3578a57470,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00468_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00469_gl_co_t1.jpg,brisc2025_train_00469_gl_co_t1,brisc2025train00469glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00469_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00469_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17871,b7acb409409cd85f0194ab7834c4a4f8226195b11b991f1effed9fc9cf45aa14,956a2f3478b462b5,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00469_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00470_gl_co_t1.jpg,brisc2025_train_00470_gl_co_t1,brisc2025train00470glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00470_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00470_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19891,5af5b36450175af1b0747965c05861a7d06296cbe7ed51eacaba0e7222c6082c,976a693438e166b5,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00470_gl_co_t1.png,expert,True,brisc2025,t1
