split,pair_key,image_path,mask_path,image_valid,mask_valid,image_width,image_height,mask_width,mask_height,size_match,mask_empty,tumor_pixels,total_pixels,tumor_area_ratio,mask_min,mask_max,mask_unique_values,image_sha256,mask_sha256,error,plane,plane_sha_audit,plane_exact_mapping,plane_filename,plane_source,plane_verified
train,brisc2025train00048glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00048_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00048_gl_ax_t1.png,True,True,512,512,512,512,True,False,8977,262144,0.034244537353515625,0,255,15,b2dd3826363764467eaf32a49acd39d802f01e519ff24d0cfb8ed3bc1085780c,148e7e6b9dec0b1d50352e0b9faf8dedcdbae3273eaba481ed9e3c57b2e66561,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00049glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00049_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00049_gl_ax_t1.png,True,True,512,512,512,512,True,False,9959,262144,0.037990570068359375,0,255,15,a8b31d464bd1efc9fb1aa17d15bb119363e5e85e71f738a7e9ad446e73440608,767c125dc591c4e01fab37cfc4590bdac0f59bb38077d85911e4458c37263dd1,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00050glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00050_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00050_gl_ax_t1.png,True,True,512,512,512,512,True,False,2530,262144,0.00965118408203125,0,255,13,88462cfdd72c0a289d3152fcf6b15b0eefdda24534847165a7220114208d6e9e,baeb33fdea7929901d06b5e8c1c860d5f68d0f639e3b03f762a785f6e686efcc,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00051glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00051_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00051_gl_ax_t1.png,True,True,512,512,512,512,True,False,2262,262144,0.00862884521484375,0,255,14,c0b48ab6a61a481c686d4652c95cabf74be8d1d495e7f8d8968adccb49286d1d,59601297db6c4700698ce1b38cefa7b0d49ef9ef68df01e8c2d0200db485497b,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00052glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00052_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00052_gl_ax_t1.png,True,True,512,512,512,512,True,False,2132,262144,0.0081329345703125,0,255,15,e5d66a5171060df3abe0bc0cfb91d29e627d2214d85d9edbff9052a50aa4e6e8,2a9cff8aed1c862106747c4274af032fce429f034ecd87b3c18d3fa3a9de2cb4,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00053glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00053_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00053_gl_ax_t1.png,True,True,512,512,512,512,True,False,1211,262144,0.004619598388671875,0,255,14,7d8aa6a3ef9ad68abd21eaf058996327c05aae7df87d1442133428bcebff0f93,bd27601c97af978ed6b57253565d7aaed1e6c38d9206b1fb2eb6247b8491b5f4,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00054glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00054_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00054_gl_ax_t1.png,True,True,512,512,512,512,True,False,3770,262144,0.01438140869140625,0,255,14,74bc45f1e1e08c9ecc7c4604918d4ffad8431d59bdd930edd7fcb279e73997ff,cc3b90cbc99ea6411651469cb46026372733403a5d4448656a7d2ae79541739a,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00055glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00055_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00055_gl_ax_t1.png,True,True,512,512,512,512,True,False,3809,262144,0.014530181884765625,0,255,15,5d8d97d6a9cb441cb5018bca16af835ea192d3e630e8ec7bdadf8293748f0770,ab68787f96ad32bbcf6f10d79660a8f27b02211d13fe7daccd9984f254d7dd88,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00056glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00056_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00056_gl_ax_t1.png,True,True,512,512,512,512,True,False,11080,262144,0.042266845703125,0,255,14,d58cdf17314a094da866df2f63739ea31b549cb3daf7ac9e7c84fae9f3b4bb1c,853ba522c1adb6d5f01cdeef157390a2a013c47c52cc5238b4eee162e50c56bf,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00057glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00057_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00057_gl_ax_t1.png,True,True,512,512,512,512,True,False,12697,262144,0.048435211181640625,0,255,15,b3e23a07ea2fe7eb605c6b788bcfe709e586b7923abcacf910a74d8f1b15badd,88552578ac5d063fb0916a0cc8af253b403f6647b7783a2bae967a88a1e9f27f,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00058glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00058_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00058_gl_ax_t1.png,True,True,512,512,512,512,True,False,13157,262144,0.050189971923828125,0,255,16,a3841aa70a2bdab533746b7e6cc89d2c1432758b027079b0d92378241c18ab44,f7ef4b43b36fb289c43c3ea68af637041d39e6ccd581085155823f54d27414c6,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00059glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00059_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00059_gl_ax_t1.png,True,True,512,512,512,512,True,False,11051,262144,0.042156219482421875,0,255,16,dd2b85dcc22e042b17b1e4b1978292deb65c4cbb00dc74f38920dda603bd7dcb,2f2b279a1399cbd526c4401a01077ceb7a7203f7c80fb5b124919be249060f26,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00060glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00060_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00060_gl_ax_t1.png,True,True,512,512,512,512,True,False,8509,262144,0.032459259033203125,0,255,16,ae85d24aa7f79cd5a521ff5e3e9a58feed4e7df42a9cc469e5cacf25c5d1784f,c1526865325fe400f6040f6876748ded254322b8dd49134456d3e20e60912f7e,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00061glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00061_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00061_gl_ax_t1.png,True,True,512,512,512,512,True,False,9818,262144,0.03745269775390625,0,255,16,e2b835d75860e3b9ba30540246852fb83ec3e455c5915ff90e3de303f0f9bf75,0a7e60f8465d5dd470f97bf1e2f46b498ecbd10674d0727e43cd54b3a6a852a7,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00062glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00062_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00062_gl_ax_t1.png,True,True,512,512,512,512,True,False,6967,262144,0.026576995849609375,0,255,16,7cb479ac3290e8b903cd1d3a91dcfdda3269446b7c996591b0f5784bf520bba4,4df6f555e172eb62a63ffa37e49f58de4164a9c1bda9bfb8c35c12973e1699d2,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00063glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00063_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00063_gl_ax_t1.png,True,True,512,512,512,512,True,False,4609,262144,0.017581939697265625,0,255,15,80fd3e27df1d9f8ff58dbc60cd3638560d5e2900ef62a94dedbe31fe0e13e080,d4ef2dcfab394e6128c83d9257c7d6b6e19e0833fc945f407b1fac2aff7df710,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00064glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00064_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00064_gl_ax_t1.png,True,True,512,512,512,512,True,False,3572,262144,0.0136260986328125,0,255,14,95718913e8b5983108e7dec294719fb376704de36b620f19515f392dc9c1ad7a,a2344f4ddbb6e8c5e67c8ebb636437b2c76fc748445ec952dd313590086b83d2,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00065glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00065_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00065_gl_ax_t1.png,True,True,512,512,512,512,True,False,5396,262144,0.0205841064453125,0,255,14,6867d98872346fb442cff19f2e1326970dc190182ba263d25bf2625fc005b8d7,88dd1ac75f50e112da4b9b3b2bba10da66e17075c0fd5fde5099dd87c673ab8e,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00066glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00066_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00066_gl_ax_t1.png,True,True,512,512,512,512,True,False,5450,262144,0.02079010009765625,0,255,16,529b71783a1ed30fc10fe95bb7270eb9d99eec04cd120e49aba2470ebb1c9e8c,4c0deec2788e7467d273504cb9f61ed7102a9beb26c709dc43fb2d5c3d8e2e46,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00067glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00067_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00067_gl_ax_t1.png,True,True,512,512,512,512,True,False,7814,262144,0.02980804443359375,0,255,14,79ed29f95df80bdd32124be165751d2b25020b084efd4887912b42662162e9b9,a2200c174993cfeeb9c631eccb48d2f9e637298f565040158c1e6a389baf945e,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00068glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00068_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00068_gl_ax_t1.png,True,True,512,512,512,512,True,False,14615,262144,0.055751800537109375,0,255,16,ff63857a8aa06cdbfbd40b5d828324866fe91cab14c886957162af8164aaba7f,8504f79c9343ab3c00e0b00e28c48508704ef91184554ca89a0c9e585cda8d8e,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00069glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00069_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00069_gl_ax_t1.png,True,True,512,512,512,512,True,False,20685,262144,0.07890701293945312,0,255,17,0caa6656a59e4cdc10f7f8154438407597936eee3c18273bd2793089947d58c4,3359d20ac5b31e7711173f3f3bd144ed41a682cd73f1d5e791ef0482fd6b799b,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00070glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00070_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00070_gl_ax_t1.png,True,True,512,512,512,512,True,False,20119,262144,0.07674789428710938,0,255,16,c96b76377cfd0f956a2200be5067b44ec2aea4b077dee87d3ea86123ad5aad26,d645f9d2f01630ba7582832c9f74a2f4239036ec9978435f862e4ac971b73391,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00071glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00071_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00071_gl_ax_t1.png,True,True,512,512,512,512,True,False,20287,262144,0.07738876342773438,0,255,16,dcf7a36f199d984a5e6a217c2a61a562f4da52354b34045a5ff64aa34eebff65,a9e97a81c9d295942d280e98561bc5767572d6e4683685c458650c7e03c6cc10,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00072glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00072_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00072_gl_ax_t1.png,True,True,512,512,512,512,True,False,19676,262144,0.0750579833984375,0,255,16,09657b08e2f7520e3b043dee5bb900d0e5ac2e01198888c98c9811b60c466cc6,e442156f4c7c06f6ffa55f813f2e7c1adc77d182430f145fdc9634e53fef603e,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00073glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00073_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00073_gl_ax_t1.png,True,True,512,512,512,512,True,False,10897,262144,0.041568756103515625,0,255,16,2d6cd4062cc90ee4ee2f131b0b5756ebb5d5a592cdf0436dedf0d9023d9e2a10,9b3b839b1cbbb7cc01659aa6e6ee9581f54a486d4a0b8b19a618f336a60757bc,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00074glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00074_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00074_gl_ax_t1.png,True,True,512,512,512,512,True,False,6182,262144,0.02358245849609375,0,255,16,eeccaec80782f4c52dfed9b16ac78875f80f57d1868e95e38e44f1175b94ccc4,44968243714e6c7e849c3fa8e79ad99c7b4ca10cca8ea7cecf5512698e040d8a,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00075glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00075_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00075_gl_ax_t1.png,True,True,512,512,512,512,True,False,6342,262144,0.02419281005859375,0,255,13,90b1641471f57b0568f6141950eb7dbf6d1199da2d5cdd70e2c5b9ec61bdd290,7918284c4bdbe95b3d4475f1a3edc26ee46ea070ed55a934ad180f7056829255,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00076glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00076_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00076_gl_ax_t1.png,True,True,512,512,512,512,True,False,6533,262144,0.024921417236328125,0,255,16,b90ecd085a0a477da778131df57531a11063757a33996830c62ddc605a00ec2f,5ab74b09df7f0f2d5f1e04690579e1bb8b566b5d46591feabfb0df8d43302fcc,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00077glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00077_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00077_gl_ax_t1.png,True,True,512,512,512,512,True,False,3317,262144,0.012653350830078125,0,255,16,d7be4496fa795284bca3d0b25873d4c46eb6cf9d1a28b1d176144a5473d91529,9e1df8fdb43652be1aed104ba1576d2dbbb6c47d19d1d5129ee0cc3372f301ce,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00078glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00078_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00078_gl_ax_t1.png,True,True,512,512,512,512,True,False,1285,262144,0.004901885986328125,0,255,14,0ecd430b6445f0a0f1fef6381a9087109ddef284169c40ad87021c1b3ce0b8e8,868293cb78e61822fd84e95bc8e3f4ec7b3aa38a7e758606593c1c931d8be785,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00079glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00079_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00079_gl_ax_t1.png,True,True,512,512,512,512,True,False,3152,262144,0.01202392578125,0,255,13,bb782b8598de2e0ff2997d0b49ea258d97e88899f61dcf111176f6b677e9a1f0,54834b3684bcad0f7f0a245712de64df26296163729380ee209e845b793b0d9d,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00080glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00080_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00080_gl_ax_t1.png,True,True,512,512,512,512,True,False,2856,262144,0.010894775390625,0,255,16,502f4172153ced4d17a4555353047ebb5ac34c92a6ad7702cb9b4b99560f5ed1,b251a0e09a103f667d53f4dd31075e9950d2ac7248137b1e676c3bcbe3b250d7,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00081glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00081_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00081_gl_ax_t1.png,True,True,512,512,512,512,True,False,2487,262144,0.009487152099609375,0,255,14,8d2fa7f809ae05c99162d9e760bb61971e8a1248a36dd291aed56ef1efc89c6f,3c63e6618764420b39b2cb3cd1130cdb11a9ad33796645d23f0687eff5dba394,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00082glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00082_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00082_gl_ax_t1.png,True,True,512,512,512,512,True,False,4689,262144,0.017887115478515625,0,255,16,42dd1bf7baaf1feefc003044fb8bc792392bb53a3a4a8e66ef0e482868c318ca,89c1f3a3b79c291d0ff7920151108ec08767a3269722e5ab33d08d5da1e1be74,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00083glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00083_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00083_gl_ax_t1.png,True,True,512,512,512,512,True,False,3151,262144,0.012020111083984375,0,255,17,1047ad2f928f305be5a6db28ea3120d2574656c4325fa6a291ae05378cde62c1,de58d904179b015d8d6977e3266f68bdde57b80e3592d419b4eaf46ed37486b2,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00084glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00084_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00084_gl_ax_t1.png,True,True,512,512,512,512,True,False,3929,262144,0.014987945556640625,0,255,14,794fc2af7e7140234801054d9c867464701ea7f9d9cb7a4e74a0788981a7c15b,088fe6475ff761867958b29e84e1b362a17c758ee7b6e435915073ae4903378e,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00085glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00085_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00085_gl_ax_t1.png,True,True,512,512,512,512,True,False,3379,262144,0.012889862060546875,0,255,14,af8d9f673e52265236b321162eaa8d884e775aeaafe438d6e8d6d5a6c2580a14,9be00c7f1a0afe742e7ebbb714760accf15c501d2aba8ae2a137879571160737,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00086glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00086_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00086_gl_ax_t1.png,True,True,512,512,512,512,True,False,980,262144,0.0037384033203125,0,255,14,8cc82c38191d3273c39831ccd77b95dcf72e762c29877d38ea3cba408fe1fb5a,7659f7a7f0c478d13f7332574b80da45dc8af0e41e22f5e11a3dab5d2267eca5,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00087glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00087_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00087_gl_ax_t1.png,True,True,512,512,512,512,True,False,1838,262144,0.00701141357421875,0,255,15,e0c964d5ad77c3f75eb8819e798bddcf6b39e3179696f8042f26a299e35fecc5,ffe10f307e3ea4fb281b47ab372153718d6be80d2ecbfac0d95fa8a4d03bce6c,,axial,axial,axial,axial,brisc_filename_token,True
train,brisc2025train00088glaxt1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\images\brisc2025_train_00088_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00088_gl_ax_t1.png,True,True,512,512,512,512,True,False,3703,262144,0.014125823974609375,0,255,14,9fd087f86829b63b251e868568a13e466757b4dd5a274b9d99fa3e959fd7dace,cc88c55d17e0bb55fad55ce8dc29494d1eb44fb38d43ea14138b07fab16fffa2,,axial,axial,axial,axial,brisc_filename_token,True
