model,path,plane,true_idx,pred_idx,correct,confidence,brier
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00151_gl_co_t1.jpg,coronal,0,0,True,1.0,2.537674e-08
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00152_gl_co_t1.jpg,coronal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00153_gl_co_t1.jpg,coronal,0,0,True,1.0,9.999999999999998e-15
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00154_gl_co_t1.jpg,coronal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00155_gl_co_t1.jpg,coronal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00156_gl_co_t1.jpg,coronal,0,0,True,1.0,1.696e-13
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00157_gl_co_t1.jpg,coronal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00158_gl_co_t1.jpg,coronal,0,0,True,1.0,2.6320500000000002e-09
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00159_gl_co_t1.jpg,coronal,0,0,True,1.0,7.689000000000001e-13
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00160_gl_co_t1.jpg,coronal,0,0,True,1.0,4.8179811999999995e-09
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00161_gl_co_t1.jpg,coronal,0,0,True,1.0,7.199999999999999e-15
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00162_gl_co_t1.jpg,coronal,0,0,True,1.0,2.3399999999999998e-11
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00163_gl_co_t1.jpg,coronal,0,0,True,1.0,1.2543999999999998e-10
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00164_gl_co_t1.jpg,coronal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00165_gl_co_t1.jpg,coronal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00166_gl_co_t1.jpg,coronal,0,0,True,1.0,3.599999999999999e-15
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00167_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00168_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00169_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00170_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00171_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00172_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00173_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00174_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00175_gl_sa_t1.jpg,sagittal,0,0,True,1.0,1.716136e-10
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00176_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00177_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00178_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00179_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00180_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00181_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00182_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00183_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00184_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00185_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00186_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00187_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00188_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00189_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00190_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00191_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00192_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00193_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00194_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00195_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00196_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00197_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00198_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00199_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00200_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00201_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00202_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00203_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00204_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00205_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00206_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00207_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00208_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00209_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00210_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00211_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00212_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00213_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00214_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00215_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00216_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00217_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00218_gl_sa_t1.jpg,sagittal,0,0,True,1.0,4.409999999999999e-12
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00219_gl_sa_t1.jpg,sagittal,0,0,True,1.0,3.599999999999999e-15
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00220_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00221_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00222_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00223_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00224_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00225_gl_sa_t1.jpg,sagittal,0,0,True,0.9995,3.7460903999994495e-07
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00226_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00227_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00228_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00229_gl_sa_t1.jpg,sagittal,0,0,True,0.996,3.011506203250003e-05
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00230_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00231_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00232_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00233_gl_sa_t1.jpg,sagittal,0,0,True,1.0,1.2959999999999998e-11
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00234_gl_sa_t1.jpg,sagittal,0,0,True,0.9966,2.398562500999972e-05
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00235_gl_sa_t1.jpg,sagittal,0,0,True,0.988,0.00028769768500000025
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00236_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00237_gl_sa_t1.jpg,sagittal,0,0,True,1.0,9.6374101e-09
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00238_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00239_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00240_gl_sa_t1.jpg,sagittal,0,0,True,1.0,9.999999999999998e-15
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00241_gl_sa_t1.jpg,sagittal,0,0,True,0.998,6.936394000000007e-06
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00242_gl_sa_t1.jpg,sagittal,0,0,True,1.0,3.9999999999999994e-14
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00243_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00244_gl_sa_t1.jpg,sagittal,0,0,True,1.0,1.0035999999999999e-12
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00245_gl_sa_t1.jpg,sagittal,0,0,True,1.0,2.2449999999999997e-11
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00246_gl_sa_t1.jpg,sagittal,0,0,True,1.0,4.3920000000000004e-13
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00247_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00248_gl_sa_t1.jpg,sagittal,0,0,True,0.999,1.3776092900000019e-06
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00249_gl_sa_t1.jpg,sagittal,0,0,True,0.5166,0.4200646064000577
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00250_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00251_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00252_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00253_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00254_gl_sa_t1.jpg,sagittal,0,0,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00255_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00256_me_ax_t1.jpg,axial,1,1,True,0.9995,3.1280714889994496e-07
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00257_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00258_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00259_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00260_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00261_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00262_me_ax_t1.jpg,axial,1,1,True,1.0,5.759999999999999e-14
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00263_me_ax_t1.jpg,axial,1,1,True,1.0,9.999999999999998e-15
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00264_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00265_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00266_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00267_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00268_me_ax_t1.jpg,axial,1,1,True,1.0,9.999999999999998e-15
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00269_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00270_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00271_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00272_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00273_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00274_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00275_me_ax_t1.jpg,axial,1,1,True,1.0,5.759999999999999e-14
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00276_me_ax_t1.jpg,axial,1,1,True,1.0,8.1625e-12
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00277_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00278_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00279_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00280_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00281_me_ax_t1.jpg,axial,1,0,False,0.9995,1.9990002766890038
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00282_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00283_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00284_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00285_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00286_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00287_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00288_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00289_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
EfficientNet-B0,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00290_me_ax_t1.jpg,axial,1,1,True,1.0,0.0
